5.307806588666798234e+03,5.345039768545727384e+03,5.364247433326512692e+03,5.388491284185251061e+03,5.405542879158950200e+03,5.421698865959203431e+03,5.441471574477240210e+03,5.477872067749209236e+03,5.494759518286469756e+03,5.526493711624189018e+03,5.544425720269733574e+03,5.564615259971295018e+03,5.592652552643165109e+03,5.605537823498889338e+03,5.640152246020661551e+03,5.679693472805083729e+03,5.721497122674336424e+03,5.767771027455513831e+03,5.822334119502280373e+03,5.820562812122865580e+03,5.854201183840632439e+03,5.994244538152590394e+03
5.309583075009049026e+03,5.327223938495002585e+03,5.358326560864010389e+03,5.382219529586770477e+03,5.393949740812546224e+03,5.400515698578446973e+03,5.419418901608821216e+03,5.439563119377351541e+03,5.452314663783003198e+03,5.471335452733227612e+03,5.491975900026630370e+03,5.507962268023117758e+03,5.525220931134161219e+03,5.549425248919867954e+03,5.572170515770587372e+03,5.598440768414377089e+03,5.631474645214308111e+03,5.671189260871644365e+03,5.733240729790995829e+03,5.784539756585174473e+03,5.817564411116123665e+03,5.922875843613408506e+03
5.277885144592376491e+03,5.307022837719155177e+03,5.327850785744411041e+03,5.358701477463788251e+03,5.364877361376547924e+03,5.372143990649936313e+03,5.388729140940558864e+03,5.412195628180199492e+03,5.421539737778155541e+03,5.432225381419993937e+03,5.449289915088648740e+03,5.464993954885303538e+03,5.475562310907611391e+03,5.497315017731743865e+03,5.510837350447053723e+03,5.538619438255615023e+03,5.573550220410624206e+03,5.605999022808122390e+03,5.651538361809027265e+03,5.705726310598023701e+03,5.782237960330327041e+03,5.860838224577950314e+03
5.267959270462632048e+03,5.280830117074347072e+03,5.300704739758627511e+03,5.312708554903038021e+03,5.335870414936781344e+03,5.356332941741332434e+03,5.374334112891215227e+03,5.389355553415472059e+03,5.401102640443779819e+03,5.416436359229513982e+03,5.424274741987578636e+03,5.433703971789071147e+03,5.444178201026134957e+03,5.463965689348486194e+03,5.476850474153595314e+03,5.499323206688451137e+03,5.532029881881465371e+03,5.568117670736917717e+03,5.608360979065212632e+03,5.656633715798314370e+03,5.730284109889355022e+03,5.781773126438100007e+03
5.243781619506793504e+03,5.262894569662035792e+03,5.290317655655431736e+03,5.307451058460888817e+03,5.329829366148474946e+03,5.351268411753053442e+03,5.352405573378076042e+03,5.373998582318170520e+03,5.391054778101373813e+03,5.402338721737160085e+03,5.415932808760340777e+03,5.415516429562550911e+03,5.423992145165173497e+03,5.433093379097505021e+03,5.445570621318822305e+03,5.469730116275448381e+03,5.498298423899545014e+03,5.530942266357290464e+03,5.567081560597022872e+03,5.615851730435499121e+03,5.687430590440784727e+03,5.770576399138109991e+03
5.248401379345754322e+03,5.249078110293996360e+03,5.279853787075640867e+03,5.299411473940965152e+03,5.310780102375400020e+03,5.337344955251119245e+03,5.357359137152710900e+03,5.366316493153375632e+03,5.386751243010256076e+03,5.392987482744421868e+03,5.398908907357004864e+03,5.412416556526115528e+03,5.408590194314878318e+03,5.414535799787592623e+03,5.433318134464407194e+03,5.449637040618437823e+03,5.473192063520264128e+03,5.506107531014089545e+03,5.535601383368332790e+03,5.585981505526493493e+03,5.650253879987740220e+03,5.681928160469477007e+03
5.232209020551315916e+03,5.235751280556685742e+03,5.267630297544339555e+03,5.282160918752502766e+03,5.297187549183923693e+03,5.326469124344164811e+03,5.362023600707356309e+03,5.377756200369214639e+03,5.393261543912405614e+03,5.397664825208279581e+03,5.394191558832744704e+03,5.407442655766259122e+03,5.402230551227723481e+03,5.412743239085903042e+03,5.420989786358046331e+03,5.436220303354783027e+03,5.454060690288471960e+03,5.477185228368690332e+03,5.506351290979013356e+03,5.559561662819685807e+03,5.587701896191880223e+03,5.626545120397161554e+03
5.230522564622986465e+03,5.245347681943874704e+03,5.263543350869620554e+03,5.273931431944452925e+03,5.300452047828081049e+03,5.335434743018968220e+03,5.354727914873014015e+03,5.391753276018725956e+03,5.400284837575161873e+03,5.410982703442303318e+03,5.411208896355923571e+03,5.421506864151328045e+03,5.410916761505483009e+03,5.409916454299824181e+03,5.415098612630847128e+03,5.426636030504658265e+03,5.439276928383380437e+03,5.454631168699081172e+03,5.485508655482657559e+03,5.532812022484407862e+03,5.563686060905938575e+03,5.605157001121449866e+03
5.232817422229485601e+03,5.245030765020193940e+03,5.257522265422894634e+03,5.286106694722579050e+03,5.312472819820988661e+03,5.349148423551354426e+03,5.364622072791864412e+03,5.398571731686901330e+03,5.416499883613738348e+03,5.421012691118225121e+03,5.418120460758860645e+03,5.429268716148249950e+03,5.420380332034295861e+03,5.418716729795799438e+03,5.415370106888509326e+03,5.426236882511568183e+03,5.436147233377974771e+03,5.450872397586992520e+03,5.476050260466907275e+03,5.509754500656204982e+03,5.548249074508623380e+03,5.589006046290629456e+03
5.234650322509300167e+03,5.248732897624357065e+03,5.272098527038871907e+03,5.301825908629334663e+03,5.322497963385392723e+03,5.356859451478809206e+03,5.393785486296774252e+03,5.415408475435602668e+03,5.438159644882715838e+03,5.448104613010490539e+03,5.444156923464559441e+03,5.443844654544936930e+03,5.435668900143389692e+03,5.437107517207855381e+03,5.430187080827488899e+03,5.428265848455077503e+03,5.441802735158729774e+03,5.451527140443242388e+03,5.477771556701713052e+03,5.502067559039551270e+03,5.538958319386840230e+03,5.571773100571772375e+03
5.234771859536239390e+03,5.243663659702027871e+03,5.271552191797187334e+03,5.314258864919474945e+03,5.353510439679648698e+03,5.385800603942232556e+03,5.419802717652807587e+03,5.438649310532788149e+03,5.456012537958787107e+03,5.470536963890904190e+03,5.476469547521164714e+03,5.469014198784136170e+03,5.466783216705740415e+03,5.459826918924211896e+03,5.460177383558696420e+03,5.447642087118378186e+03,5.455168987348652081e+03,5.466518690323444389e+03,5.483052652867272627e+03,5.510387041397179928e+03,5.540245130990268080e+03,5.578093851800562334e+03
5.244952617043594728e+03,5.241235709482087259e+03,5.282813252228377678e+03,5.321995979195602558e+03,5.376039536049684102e+03,5.410362401017297088e+03,5.435874619060165060e+03,5.465408537055296620e+03,5.478126845541629336e+03,5.491913216610689233e+03,5.499364107393437735e+03,5.492648601994056662e+03,5.491361406189123045e+03,5.482010732547762018e+03,5.481792081323936145e+03,5.481005685737769454e+03,5.488569926407177263e+03,5.481271917268921243e+03,5.505545253889895321e+03,5.530426603581283416e+03,5.553660632071754662e+03,5.593249688322346628e+03
5.227106116686602036e+03,5.254217839224691488e+03,5.296213356577263767e+03,5.343782307749057509e+03,5.386688636198818131e+03,5.424918523825730517e+03,5.458855473112098480e+03,5.487526302622436560e+03,5.500569301795976571e+03,5.517943495574381814e+03,5.522600412444009635e+03,5.528345252812728177e+03,5.516582889289381455e+03,5.511758251561155703e+03,5.512393514730711104e+03,5.510258826783199765e+03,5.517468509259555503e+03,5.525317817059745721e+03,5.539584282883786727e+03,5.551417199289702694e+03,5.578570488518422280e+03,5.607940940892664003e+03
5.234124455047365700e+03,5.264275206161197275e+03,5.318010961355515974e+03,5.353935409548905227e+03,5.402381599560911127e+03,5.438368823917990085e+03,5.473558422459782378e+03,5.504063089303512243e+03,5.531873250981345336e+03,5.543292610256778062e+03,5.554667410668676894e+03,5.555440314354877955e+03,5.559900436331920901e+03,5.549107937303849212e+03,5.542208831214801648e+03,5.550935262723449341e+03,5.554507096884521161e+03,5.564797443961822864e+03,5.567258677535901370e+03,5.597620868676762257e+03,5.621392564392965141e+03,5.644434399786658105e+03
5.215381156270381325e+03,5.275860634471036974e+03,5.316720878895243004e+03,5.363095001457024409e+03,5.415031684728077380e+03,5.453959287511144794e+03,5.497347432001068228e+03,5.530041359413900864e+03,5.552875446416654086e+03,5.573359714398780852e+03,5.577323973541117084e+03,5.588223940545531150e+03,5.588110774339668751e+03,5.588485082353232428e+03,5.592019998559914711e+03,5.592230615299131387e+03,5.592141662232017552e+03,5.600699351353850943e+03,5.617938185347949002e+03,5.629428329782356741e+03,5.654685485861084089e+03,5.690081196181060477e+03
