2.407232392109381180e+01,2.694087656941792375e+01,2.767270510867001576e+01,3.554951031316431909e+01,3.500811631934175239e+01,2.945255138792890648e+01,2.812815115011289890e+01,2.859676228579974122e+01,2.795502653475159605e+01,2.217565234726407652e+01,1.790963233329239301e+01,2.148595771858435910e+01,2.635499020703809947e+01,3.433114097298766865e+01,4.672791088547910476e+01,5.471398584934104292e+01,5.605688549998285453e+01,5.605688549998285453e+01,5.435175656333376537e+01,3.916267128395429609e+01,nan,nan
1.349493205899580062e+01,7.111533506380510516e+00,2.903186388917674776e+00,4.759867418624708080e+00,8.749250774795655161e+00,1.435476813446621236e+01,1.547731578064849600e+01,2.093008664870103530e+01,2.571047957789050997e+01,2.053931777301113470e+01,1.828516879840663023e+01,2.133477366654915386e+01,2.584783771735237679e+01,3.171886776279370679e+01,3.878838873500899354e+01,4.430287118539763469e+01,5.181652278082765406e+01,5.313807710676155693e+01,4.364161970354507503e+01,3.619773389866531943e+01,3.702556308554630959e+01,3.916267128395429609e+01
-2.459148176644703199e+00,-1.307519490429513098e+01,-2.516029724109830568e+01,-1.798407915911684540e+01,-1.183100563648440584e+01,-6.152588364689108857e+00,1.533167771448461281e+00,1.297591584356814565e+01,1.730307317179449456e+01,1.203155751815575059e+01,1.299710301577943028e+01,1.604429507728127646e+01,1.776887189282388135e+01,2.113504493187338085e+01,2.862420051508343022e+01,3.229478882200874068e+01,3.809814652571640181e+01,3.974786730934010848e+01,3.600425419909333868e+01,3.321316218390529684e+01,3.303191910516216012e+01,3.351480337253633479e+01
-8.870363684025505790e+00,-2.093382268792720424e+01,-2.462790092444356560e+01,-2.286294054750669602e+01,-1.794244086020535178e+01,-1.081227257825685228e+01,-6.936442160402293666e+00,-3.464349153974580986e+00,-6.359314557881589280e+00,-4.896891337579290848e+00,-7.026751727074952214e+00,-3.807939580967286020e+00,1.129465346644792589e+00,-4.913212767414734117e-01,6.550720186142825696e+00,1.087678941184276482e+01,7.976045597798474773e+00,1.199915447558851156e+01,1.954050245298185473e+01,2.917115485941576480e+01,3.134999945689287415e+01,3.102039437686198653e+01
-1.059298122158452315e+01,-2.017992937514827645e+01,-2.086912149531144678e+01,-2.102485170522140834e+01,-1.009295509856747231e+01,-9.898830495976653765e-01,7.704285353429440875e-01,-5.871490257584810024e+00,-2.073439342305027822e+01,-2.409953131294059858e+01,-2.327425736768145725e+01,-2.384432224631655117e+01,-2.098172633171088819e+01,-1.512365192672223202e+01,-1.139420510290528910e+01,-1.235783191308109963e+01,-2.042524919925745053e+01,-9.720213532965317427e+00,6.810621424302553351e+00,2.066963089930050046e+01,2.977818178300003638e+01,2.895513633204609505e+01
-1.447118783497535333e+01,-1.591207450457113737e+01,-1.690701072329829913e+01,-1.405366735548341239e+01,3.004211278857837897e-02,8.233072574153084133e+00,8.977265289259776182e+00,1.582018362742019235e-01,-1.180298664487600035e+01,-1.683701049858154875e+01,-1.938826412665639509e+01,-2.353235207280795294e+01,-2.136873470058253588e+01,-1.541226928765991033e+01,-1.205815745657218940e+01,-1.527868602891430783e+01,-2.780580360072326584e+01,-2.842980226499548735e+01,-9.495099321319685259e+00,1.133910431590902590e+01,3.158246048731507472e+01,2.812631946634883207e+01
-1.447118783497535333e+01,-1.447118783497535333e+01,-1.447118783497535333e+01,-1.160617922941582947e+01,4.904452456958097173e-01,9.974724231880827574e+00,9.974724231880827574e+00,4.819963838928742916e+00,-4.381789946372919076e+00,-7.552417100661841687e+00,-1.001255357906029531e+01,-9.976231054924028285e+00,-9.254904030080069788e+00,-8.773514218155469280e+00,-7.529422538974358758e+00,-1.362855635566029378e+01,-2.727856798368884483e+01,-3.316126936065757036e+01,-8.064253646492943517e+00,1.288408367098600138e+01,3.241180420460750611e+01,3.965233479196740518e+01
-1.274592088783992949e+01,-1.447118783497535333e+01,-1.447118783497535333e+01,-1.447118783497535333e+01,-1.136962782534283178e+00,8.010576030934316805e+00,9.974724231880827574e+00,5.333698915320383094e+00,1.870575669684512832e+00,3.415305809539859183e-02,2.524821225680170755e+00,6.049524435566127067e+00,3.123181071122417052e+00,1.033246131956730096e+00,-6.204829040470940527e-01,-7.009682434160822595e+00,-1.997038815825726488e+01,-2.044596331422508229e+01,1.093276833135860215e+00,2.241436287967735552e+01,3.453384561042275891e+01,3.991291200705745723e+01
1.096237223962907592e+01,-1.049064800503674633e+01,-1.447118783497535333e+01,-1.168267805639152357e+01,-7.940545924130674393e+00,-4.689998669015949417e+00,-1.702072615307770320e+00,2.168899048040657362e+00,2.609545726544638455e+00,2.482806934466680104e+00,4.410343848600859928e+00,7.212819958500404027e+00,8.010551388662861427e+00,-2.742900486618964351e-01,-4.184862967581466364e+00,-8.455118229608160618e+00,-2.004264338468055939e+01,-1.924470383197422052e+01,-1.084918164506234461e-01,1.593069056685908436e+01,2.928308471333002672e+01,3.250130581912708294e+01
1.705300739302219881e+01,1.758580816534504265e+01,1.580876698231804767e+01,-2.551416155294646160e+00,-7.940545924130674393e+00,-7.940545924130674393e+00,-6.449327168552372314e+00,-3.441882485822134186e-02,5.155876581336087838e+00,3.998988275996453012e+00,3.822576188978928258e+00,4.360826678381272359e+00,-3.411546359705425857e+00,-9.114925548275095935e+00,-1.304327571012254339e+01,-1.817494558928410697e+01,-2.536708990174702194e+01,-3.153795964850723976e+01,-1.117166033864850760e+01,4.670704405225478695e+00,1.634831872109225515e+01,1.781959857523452229e+01
