5.280218736537209224e+03,5.310583931055733046e+03,5.334949992552931690e+03,5.362724690579520029e+03,5.391021639787621098e+03,5.421223173759055499e+03,5.445215688508806124e+03,5.462822775509507665e+03,5.475868092022622477e+03,5.488435697005990733e+03,5.498594678684251448e+03,5.506036683604905193e+03,5.519323342887781109e+03,5.537418767957899945e+03,5.557040557726733823e+03,5.577548939943832920e+03,5.600244919388268499e+03,5.622698954712896921e+03,5.650311781794309354e+03,5.669957592784937333e+03,5.682444406561723554e+03,5.694668520563457605e+03
5.276663083613973868e+03,5.303829330629535434e+03,5.328494970965614812e+03,5.356054399080311669e+03,5.383408307882057670e+03,5.408694597904684088e+03,5.429900179426616887e+03,5.447793851561262272e+03,5.463720822603085253e+03,5.472299668855750497e+03,5.480188810432495302e+03,5.486962772509388742e+03,5.499295608199725393e+03,5.516284575547223540e+03,5.531368474082833018e+03,5.552804686262938048e+03,5.579739266355070868e+03,5.600870875393585266e+03,5.622986728659529945e+03,5.649348389252323614e+03,5.670336172882675783e+03,5.681939814943501005e+03
5.263681170806584305e+03,5.289301416335076283e+03,5.313581054104898612e+03,5.340529990032388923e+03,5.367715023655034202e+03,5.394533497274627734e+03,5.414027709520581993e+03,5.431947295221590139e+03,5.445364245634936196e+03,5.455365410198431164e+03,5.462227953042171066e+03,5.466335824040525040e+03,5.477631669606505966e+03,5.491958437535244229e+03,5.505800046428603309e+03,5.528239731681313060e+03,5.555604340829444482e+03,5.580683396393601470e+03,5.602904705484803344e+03,5.628285620245049358e+03,5.650912581379110634e+03,5.673857095301233130e+03
5.245835878903713819e+03,5.268988024448410215e+03,5.294979111126425778e+03,5.321976827110848717e+03,5.350561372901383947e+03,5.375964826549970894e+03,5.398155992262212749e+03,5.414612368428130139e+03,5.424377919269965787e+03,5.435598116980603663e+03,5.441474707563373158e+03,5.443951680527183271e+03,5.455800392534838466e+03,5.468090485496737529e+03,5.482503541066485013e+03,5.503297034554771017e+03,5.527659421694671437e+03,5.555123184885525916e+03,5.580786291552500188e+03,5.602291022637029528e+03,5.625129636213298909e+03,5.652035814033603856e+03
5.229063088120822613e+03,5.250121993543645658e+03,5.273221835036619268e+03,5.302268687259700528e+03,5.332650795272293180e+03,5.356882627386886270e+03,5.379913471432578262e+03,5.398652490420157847e+03,5.407352944949760058e+03,5.417067070489486468e+03,5.422370993706152149e+03,5.426118152723019193e+03,5.435254396141626785e+03,5.446654736120085545e+03,5.458950319693799429e+03,5.479107932692229042e+03,5.503134994118847317e+03,5.532514267524375100e+03,5.559242142604293804e+03,5.582320302072837876e+03,5.602264187807075359e+03,5.624752331693524866e+03
5.210323251763407825e+03,5.233154056021419819e+03,5.259795474155907868e+03,5.289016336109882104e+03,5.317066639673565987e+03,5.342431051764175209e+03,5.367831663437480529e+03,5.386601054952975574e+03,5.395461643225969055e+03,5.402870605620418246e+03,5.410884216982572070e+03,5.414694551510357996e+03,5.419814180251089965e+03,5.430109888486516866e+03,5.440746234587725667e+03,5.457713612624826055e+03,5.482970208364530663e+03,5.510708649075198991e+03,5.537477261306557921e+03,5.563720705662567525e+03,5.584712743529345971e+03,5.605217937348051237e+03
5.188381305623225671e+03,5.215069068260419044e+03,5.245780345334102094e+03,5.277581351142915992e+03,5.307368613522026862e+03,5.340049866204773025e+03,5.366097965019253024e+03,5.383487092669661251e+03,5.393955703368267677e+03,5.400248847843881776e+03,5.406048841567999261e+03,5.408664701716851596e+03,5.412931550772203082e+03,5.418770234390987753e+03,5.426071543017998010e+03,5.438807281220267214e+03,5.464178075925830854e+03,5.490832289792992924e+03,5.515351584526729312e+03,5.540517445692751608e+03,5.563594362347766037e+03,5.589148690361394983e+03
5.171817609560132951e+03,5.202378493013824482e+03,5.237287024445378847e+03,5.271950164496558500e+03,5.306990431129137505e+03,5.344530533569858562e+03,5.370421683848695466e+03,5.390738706493185418e+03,5.404918616099468636e+03,5.413067040002014437e+03,5.415570292539893671e+03,5.413273956573048054e+03,5.413423937695303721e+03,5.417957636100354648e+03,5.422343515907891742e+03,5.431168658486768436e+03,5.449889653912692665e+03,5.475603806627871563e+03,5.501533185475653227e+03,5.524758747995619160e+03,5.549260347801714488e+03,5.575575116132142284e+03
5.167570048576938461e+03,5.202779483468670151e+03,5.240383686130503520e+03,5.278684264277099828e+03,5.317593937941422155e+03,5.352776793424974130e+03,5.383290988506548274e+03,5.404894781727712143e+03,5.419744045303123130e+03,5.429391200161097004e+03,5.429946644935975200e+03,5.426446544637661646e+03,5.424293643256718497e+03,5.424382930622906315e+03,5.425934909422326200e+03,5.430725563863764364e+03,5.444782869542994376e+03,5.464621323634361033e+03,5.488868091454383830e+03,5.514088133813551394e+03,5.537221460932317314e+03,5.565427545302040926e+03
5.170332184872160724e+03,5.207073220401464823e+03,5.245684114330449120e+03,5.288299119119355964e+03,5.332207102130656494e+03,5.368099366077064587e+03,5.400402209675955419e+03,5.423658407911265385e+03,5.437826929028509767e+03,5.449106386897912671e+03,5.447077012961114633e+03,5.443176343672095754e+03,5.440164975875027267e+03,5.436285260658622065e+03,5.432160292779975862e+03,5.435243081426137906e+03,5.445138233591473181e+03,5.459102364333602054e+03,5.478340881999982230e+03,5.504721767808998266e+03,5.532980428731285429e+03,5.561294700446193929e+03
